"Noun","High","Tall","c","d","GStat","Association"
"degree",638,0,39036,1720,54.5841285987495,"high"
"speed",547,0,39127,1720,46.7454514173974,"high"
"interest",493,0,39181,1720,42.1023605331173,"high"
"risk",431,0,39243,1720,36.7791224480728,"high"
"cost",387,0,39287,1720,33.0063324532521,"high"
"priority",374,0,39300,1720,31.8924360233426,"high"
"point",352,0,39322,1720,30.0082019481661,"high"
"unemployment",318,0,39356,1720,27.0982326583422,"high"
"temperature",305,0,39369,1720,25.9862476538453,"high"
"performance",303,0,39371,1720,25.8152049420633,"high"
"profile",284,0,39390,1720,24.1907232678472,"high"
"number",259,0,39415,1720,22.0544156543322,"high"
"concentration",251,0,39423,1720,21.3710773622073,"high"
"technology",251,0,39423,1720,21.3710773622073,"high"
"ground",236,0,39438,1720,20.0901838711531,"high"
"grade",233,0,39441,1720,19.8340624049982,"high"
"frequency",226,0,39448,1720,19.2365198096341,"high"
"value",226,0,39448,1720,19.2365198096341,"high"
"tax",225,0,39449,1720,19.1511650554997,"high"
"commissioner",204,0,39470,1720,17.3592043442609,"high"
"incidence",204,0,39470,1720,17.3592043442609,"high"
"wage",193,0,39481,1720,16.4209307212169,"high"
"blood",197,0,39477,1720,16.762091515512,"high"
"pressure",197,0,39477,1720,16.762091515512,"high"
"income",186,0,39488,1720,15.8239807456877,"high"
"status",178,0,39496,1720,15.1418790421187,"high"
"percentage",173,0,39501,1720,14.7156341596178,"high"
"tide",169,0,39505,1720,14.3746762823138,"high"
"place",153,0,39521,1720,13.0111826664226,"high"
"energy",152,0,39522,1720,12.9259822597851,"high"
"hope",151,0,39523,1720,12.8407839636294,"high"
"heel",148,0,39526,1720,12.5852017369213,"high"
"time",148,0,39526,1720,12.5852017369213,"high"
"wind",141,0,39533,1720,11.9889170549956,"high"
"dose",140,0,39534,1720,11.9037419671395,"high"
"class",131,0,39543,1720,11.1372610787068,"high"
"elf",130,0,39544,1720,11.0521070783329,"high"
"score",130,0,39544,1720,11.0521070783329,"high"
"density",134,0,39540,1720,11.392735729926,"high"
"inflation",127,0,39547,1720,10.7966577258441,"high"
"resolution",127,0,39547,1720,10.7966577258441,"high"
"command",118,0,39556,1720,10.0304234816006,"high"
"authority",120,0,39554,1720,10.200683006971,"high"
"spirit",114,0,39560,1720,9.68992971309041,"high"
"priest",110,0,39564,1720,9.34946964867921,"high"
"regard",110,0,39564,1720,9.34946964867921,"high"
"road",108,0,39566,1720,9.17925225340957,"high"
"tech",106,0,39568,1720,9.00904328165857,"high"
"altitude",99,0,39575,1720,8.41337820368999,"high"
"volume",99,0,39575,1720,8.41337820368999,"high"
"note",85,0,39589,1720,7.22235743847234,"high"
"rank",85,0,39589,1720,7.22235743847234,"high"
"bidder",83,0,39591,1720,7.05224527727482,"high"
"productivity",83,0,39591,1720,7.05224527727482,"high"
"sea",84,0,39590,1720,7.137300306175,"high"
"power",82,0,39592,1720,6.96719235163798,"high"
"mortality",81,0,39593,1720,6.88214152918358,"high"
"row",81,0,39593,1720,6.88214152918358,"high"
"expectation",78,0,39596,1720,6.62700167979278,"high"
"season",77,0,39597,1720,6.54195926897031,"high"
"altar",74,0,39600,1720,6.28684465203202,"high"
"profit",73,0,39601,1720,6.20181065120711,"high"
"demand",71,0,39603,1720,6.03174895615225,"high"
"prevalence",71,0,39603,1720,6.03174895615225,"high"
"mark",66,0,39608,1720,5.60663150218471,"high"
"summer",66,0,39608,1720,5.60663150218471,"high"
"taxation",65,0,39609,1720,5.52161431632523,"high"
"commission",64,0,39610,1720,5.43659923188511,"high"
"salary",63,0,39611,1720,5.35158624874026,"high"
"fibre",61,0,39613,1720,5.18156658593335,"high"
"esteem",60,0,39614,1720,5.09655990605835,"high"
"probability",60,0,39614,1720,5.09655990605835,"high"
"return",60,0,39614,1720,5.09655990605835,"high"
"society",60,0,39614,1720,5.09655990605835,"high"
"council",59,0,39615,1720,5.01155532708215,"high"
"rent",59,0,39615,1720,5.01155532708215,"high"
"table",59,0,39615,1720,5.01155532708215,"high"
"position",58,0,39616,1720,4.92655284888073,"high"
"yield",57,0,39617,1720,4.84155247134914,"high"
"praise",56,0,39618,1720,4.75655419440734,"high"
"scoring",56,0,39618,1720,4.75655419440734,"high"
"life",55,0,39619,1720,4.67155801791447,"high"
"opinion",55,0,39619,1720,4.67155801791447,"high"
"earner",54,0,39620,1720,4.58656394180963,"high"
"latitude",54,0,39620,1720,4.58656394180963,"high"
"water",112,1,39562,1719,4.43055745121212,"high"
"average",52,0,39622,1720,4.41658209025993,"high"
"spending",52,0,39622,1720,4.41658209025993,"high"
"oil",51,0,39623,1720,4.33159431463018,"high"
"voltage",51,0,39623,1720,4.33159431463018,"high"
"growth",50,0,39624,1720,4.24660863893069,"high"
"rise",50,0,39624,1720,4.24660863893069,"high"
"cheekbone",49,0,39625,1720,4.16162506309026,"high"
"ratio",49,0,39625,1720,4.16162506309026,"high"
"calibre",53,0,39621,1720,4.50157196596,"high"
"pitch",53,0,39621,1720,4.50157196596,"high"
"turnover",53,0,39621,1720,4.50157196596,"high"
"success",47,0,39627,1720,3.99166421053125,"high"
"culture",46,0,39628,1720,3.90668693361025,"high"
"pay",46,0,39628,1720,3.90668693361025,"high"
"echelon",44,0,39630,1720,3.73673867795078,"high"
"explosive",44,0,39630,1720,3.73673867795078,"high"
"fee",44,0,39630,1720,3.73673867795078,"high"
"jump",44,0,39630,1720,3.73673867795078,"high"
"ranking",44,0,39630,1720,3.73673867795078,"high"
"fertility",43,0,39631,1720,3.65176769901876,"high"
"rating",43,0,39631,1720,3.65176769901876,"high"
"spot",43,0,39631,1720,3.65176769901876,"high"
"art",42,0,39632,1720,3.56679881919134,"high"
"capacity",42,0,39632,1720,3.56679881919134,"high"
"population",42,0,39632,1720,3.56679881919134,"high"
"premium",42,0,39632,1720,3.56679881919134,"high"
"security",42,0,39632,1720,3.56679881919134,"high"
"flyer",41,0,39633,1720,3.48183203839815,"high"
"part",41,0,39633,1720,3.48183203839815,"high"
"drama",40,0,39634,1720,3.39686735649923,"high"
"noon",40,0,39634,1720,3.39686735649923,"high"
"total",39,0,39635,1720,3.31190477342419,"high"
"voice",39,0,39635,1720,3.31190477342419,"high"
"mortgage",38,0,39636,1720,3.22694428904191,"high"
"specification",38,0,39636,1720,3.22694428904191,"high"
"tea",38,0,39636,1720,3.22694428904191,"high"
"correlation",37,0,39637,1720,3.14198590327319,"high"
"earnings",37,0,39637,1720,3.14198590327319,"high"
"intelligence",37,0,39637,1720,3.14198590327319,"high"
"state",37,0,39637,1720,3.14198590327319,"high"
"death",36,0,39638,1720,3.05702961600454,"high"
"fashion",36,0,39638,1720,3.05702961600454,"high"
"public",36,0,39638,1720,3.05702961600454,"high"
"amplitude",35,0,39639,1720,2.97207542712235,"high"
"hill",35,0,39639,1720,2.97207542712235,"high"
"self",35,0,39639,1720,2.97207542712235,"high"
"affinity",34,0,39640,1720,2.88712333653874,"high"
"definition",34,0,39640,1720,2.88712333653874,"high"
"estimate",34,0,39640,1720,2.88712333653874,"high"
"fever",34,0,39640,1720,2.88712333653874,"high"
"importance",34,0,39640,1720,2.88712333653874,"high"
"reach",34,0,39640,1720,2.88712333653874,"high"
"official",33,0,39641,1720,2.80217334413212,"high"
"amount",32,0,39642,1720,2.71722544981461,"high"
"birth",32,0,39642,1720,2.71722544981461,"high"
"forehead",32,0,39642,1720,2.71722544981461,"high"
"intensity",32,0,39642,1720,2.71722544981461,"high"
"management",32,0,39642,1720,2.71722544981461,"high"
"output",32,0,39642,1720,2.71722544981461,"high"
"relief",32,0,39642,1720,2.71722544981461,"high"
"sensitivity",32,0,39642,1720,2.71722544981461,"high"
"bid",31,0,39643,1720,2.63227965348952,"high"
"king",31,0,39643,1720,2.63227965348952,"high"
"margin",31,0,39643,1720,2.63227965348952,"high"
"achievement",30,0,39644,1720,2.54733595501769,"high"
"humidity",30,0,39644,1720,2.54733595501769,"high"
"ideal",30,0,39644,1720,2.54733595501769,"high"
"magnification",30,0,39644,1720,2.54733595501769,"high"
"stake",30,0,39644,1720,2.54733595501769,"high"
"award",29,0,39645,1720,2.46239435433767,"high"
"achiever",27,0,39647,1720,2.29251744586534,"high"
"charge",27,0,39647,1720,2.29251744586534,"high"
"potency",27,0,39647,1720,2.29251744586534,"high"
"protein",27,0,39647,1720,2.29251744586534,"high"
"bank",26,0,39648,1720,2.20758213788126,"high"
"count",26,0,39648,1720,2.20758213788126,"high"
"flying",26,0,39648,1720,2.20758213788126,"high"
"gloss",26,0,39648,1720,2.20758213788126,"high"
"resistance",26,0,39648,1720,2.20758213788126,"high"
"capital",25,0,39649,1720,2.12264892723502,"high"
"chance",25,0,39649,1720,2.12264892723502,"high"
"honour",25,0,39649,1720,2.12264892723502,"high"
"infant",25,0,39649,1720,2.12264892723502,"high"
"kick",25,0,39649,1720,2.12264892723502,"high"
"wire",25,0,39649,1720,2.12264892723502,"high"
"efficiency",28,0,39646,1720,2.3774548513103,"high"
"flier",28,0,39646,1720,2.3774548513103,"high"
"heat",28,0,39646,1720,2.3774548513103,"high"
"pass",28,0,39646,1720,2.3774548513103,"high"
"politics",28,0,39646,1720,2.3774548513103,"high"
"treason",28,0,39646,1720,2.3774548513103,"high"
"alcohol",24,0,39650,1720,2.03771781386673,"high"
"anglican",24,0,39650,1720,2.03771781386673,"high"
"initial",24,0,39650,1720,2.03771781386673,"high"
"land",24,0,39650,1720,2.03771781386673,"high"
"market",24,0,39650,1720,2.03771781386673,"high"
"reward",24,0,39650,1720,2.03771781386673,"high"
"shelf",24,0,39650,1720,2.03771781386673,"high"
"dividend",23,0,39651,1720,1.95278879762771,"high"
"principle",23,0,39651,1720,1.95278879762771,"high"
"style",23,0,39651,1720,1.95278879762771,"high"
"availability",22,0,39652,1720,1.86786187845657,"high"
"compression",22,0,39652,1720,1.86786187845657,"high"
"employment",22,0,39652,1720,1.86786187845657,"high"
"offer",22,0,39652,1720,1.86786187845657,"high"
"production",22,0,39652,1720,1.86786187845657,"high"
"rainfall",22,0,39652,1720,1.86786187845657,"high"
"tackle",22,0,39652,1720,1.86786187845657,"high"
"tariff",22,0,39652,1720,1.86786187845657,"high"
"ability",20,0,39654,1720,1.69801433082312,"high"
"band",20,0,39654,1720,1.69801433082312,"high"
"category",20,0,39654,1720,1.69801433082312,"high"
"investment",20,0,39654,1720,1.69801433082312,"high"
"labour",20,0,39654,1720,1.69801433082312,"high"
"scorer",20,0,39654,1720,1.69801433082312,"high"
"activity",19,0,39655,1720,1.61309370216917,"high"
"ball",19,0,39655,1720,1.61309370216917,"high"
"fare",19,0,39655,1720,1.61309370216917,"high"
"food",19,0,39655,1720,1.61309370216917,"high"
"goal",19,0,39655,1720,1.61309370216917,"high"
"learning",19,0,39655,1720,1.61309370216917,"high"
"serum",19,0,39655,1720,1.61309370216917,"high"
"test",19,0,39655,1720,1.61309370216917,"high"
"bill",18,0,39656,1720,1.52817517013965,"high"
"fence",18,0,39656,1720,1.52817517013965,"high"
"fuel",18,0,39656,1720,1.52817517013965,"high"
"lake",18,0,39656,1720,1.52817517013965,"high"
"mileage",18,0,39656,1720,1.52817517013965,"high"
"neck",18,0,39656,1720,1.52817517013965,"high"
"overall",18,0,39656,1720,1.52817517013965,"high"
"precision",18,0,39656,1720,1.52817517013965,"high"
"priestess",18,0,39656,1720,1.52817517013965,"high"
"purpose",18,0,39656,1720,1.52817517013965,"high"
"qualification",18,0,39656,1720,1.52817517013965,"high"
"response",18,0,39656,1720,1.52817517013965,"high"
"accuracy",17,0,39657,1720,1.44325873464759,"high"
"consumption",17,0,39657,1720,1.44325873464759,"high"
"failure",17,0,39657,1720,1.44325873464759,"high"
"force",17,0,39657,1720,1.44325873464759,"high"
"impact",17,0,39657,1720,1.44325873464759,"high"
"import",17,0,39657,1720,1.44325873464759,"high"
"increase",17,0,39657,1720,1.44325873464759,"high"
"moor",17,0,39657,1720,1.44325873464759,"high"
"prestige",17,0,39657,1720,1.44325873464759,"high"
"purity",17,0,39657,1720,1.44325873464759,"high"
"sales",17,0,39657,1720,1.44325873464759,"high"
"sense",17,0,39657,1720,1.44325873464759,"high"
"slope",17,0,39657,1720,1.44325873464759,"high"
"age",16,0,39658,1720,1.35834439558911,"high"
"camp",16,0,39658,1720,1.35834439558911,"high"
"content",16,0,39658,1720,1.35834439558911,"high"
"contrast",16,0,39658,1720,1.35834439558911,"high"
"cross",16,0,39658,1720,1.35834439558911,"high"
