"Lemma","Wordform","TokenID","FileID","Genre"
"champion-ship","Championship",31666337,"CEP","newsp"
"citizen-ship","citizenship",31668669,"CEP","newsp"
"partner-ship","partnership",31670914,"CEP","newsp"
"champion-ship","Championship",31671638,"CEP","newsp"
"champion-ship","Championships",31673142,"CEP","newsp"
"champion-ship","championship",31675144,"CEP","newsp"
"leader-ship","leadership",31677156,"CEP","newsp"
"champion-ship","championship",31678216,"CEP","newsp"
"champion-ship","championship",31678550,"CEP","newsp"
"sponsor-ship","sponsorship",31679668,"CEP","newsp"
"champion-ship","Championship",31679696,"CEP","newsp"
"champion-ship","Championships",31680586,"CEP","newsp"
"champion-ship","Championship",31683310,"CEP","newsp"
"champion-ship","Championship",31686371,"CEP","newsp"
"friend-ship","friendship",31687981,"CEP","newsp"
"champion-ship","Championship",31688130,"CEP","newsp"
"partner-ship","partnership",31688371,"CEP","newsp"
"champion-ship","Champion-ships",31689056,"CEP","newsp"
"leader-ship","leadership",31689569,"CEP","newsp"
"relation-ship","relationship",31689755,"CEP","newsp"
"partner-ship","partnership",31689771,"CEP","newsp"
"sponsor-ship","sponsorship",31690889,"CEP","newsp"
"champion-ship","Championships",31692741,"CEP","newsp"
"champion-ship","Championships",31692835,"CEP","newsp"
"partner-ship","partnership",31699028,"CEP","newsp"
"champion-ship","Championship",31699495,"CEP","newsp"
"relation-ship","relationship",31701130,"CEP","newsp"
"relation-ship","relationships",31701179,"CEP","newsp"
"champion-ship","Championships",31701985,"CEP","newsp"
"champion-ship","Championship",31702132,"CEP","newsp"
"champion-ship","Championships",31702474,"CEP","newsp"
"partner-ship","partnership",31704058,"CEP","newsp"
"champion-ship","Championships",31704332,"CEP","newsp"
"champion-ship","Championships",31704396,"CEP","newsp"
"champion-ship","Championships",31704463,"CEP","newsp"
"champion-ship","Championships",31704532,"CEP","newsp"
"champion-ship","Championships",31704591,"CEP","newsp"
"champion-ship","Championships",31704661,"CEP","newsp"
"champion-ship","Championships",31704736,"CEP","newsp"
"champion-ship","Championships",31704806,"CEP","newsp"
"partner-ship","partnership",31705624,"CEP","newsp"
"champion-ship","Championships",31705877,"CEP","newsp"
"champion-ship","Championship",31706017,"CEP","newsp"
"champion-ship","Championship",31706808,"CEP","newsp"
"champion-ship","Championship",31707641,"CEP","newsp"
"champion-ship","Championship",31707742,"CEP","newsp"
"champion-ship","Championship",31710803,"CEP","newsp"
"leader-ship","leadership",31712513,"CEP","newsp"
"champion-ship","Championship",31713819,"CEP","newsp"
"champion-ship","Championship",31714599,"CEP","newsp"
"champion-ship","Championship",31714873,"CEP","newsp"
"champion-ship","Championships",31716120,"CEP","newsp"
"champion-ship","Championship",31716434,"CEP","newsp"
"champion-ship","championship",31716489,"CEP","newsp"
"champion-ship","Championship",31716552,"CEP","newsp"
"champion-ship","Championship",31718254,"CEP","newsp"
"partner-ship","partnership",31718589,"CEP","newsp"
"champion-ship","Championships",31719957,"CEP","newsp"
"champion-ship","Championship",31721466,"CEP","newsp"
"champion-ship","Championship",31723111,"CEP","newsp"
"champion-ship","Championship",31725354,"CEP","newsp"
"sponsor-ship","sponsorship",31726762,"CEP","newsp"
"sponsor-ship","sponsorship",31726817,"CEP","newsp"
"leader-ship","leadership",31731980,"CEP","newsp"
"champion-ship","Championship",31732030,"CEP","newsp"
"champion-ship","Championship",31733924,"CEP","newsp"
"hard-ship","hardships",31734422,"CEP","newsp"
"hard-ship","hardships",31734441,"CEP","newsp"
"sponsor-ship","sponsorship",31735707,"CEP","newsp"
"owner-ship","ownership",31736058,"CEP","newsp"
"champion-ship","championships",31736997,"CEP","newsp"
"champion-ship","Championship",31738735,"CEP","newsp"
"champion-ship","championship",31739787,"CEP","newsp"
"champion-ship","Championship",31740711,"CEP","newsp"
"champion-ship","Championships",31742253,"CEP","newsp"
"premier-ship","Premiership",31744020,"CEP","newsp"
"champion-ship","Championship",31744147,"CEP","newsp"
"champion-ship","championship",31746052,"CEP","newsp"
"champion-ship","Championship",31747106,"CEP","newsp"
"champion-ship","Championship",31747658,"CEP","newsp"
"champion-ship","Championship",31747838,"CEP","newsp"
"town-ship","township",31748577,"CEP","newsp"
"partner-ship","partnership",31749007,"CEP","newsp"
"champion-ship","championship",31750202,"CEP","newsp"
"relation-ship","relationship",31751187,"CEP","newsp"
"champion-ship","Championship",31757600,"CEP","newsp"
"champion-ship","Championship",31759451,"CEP","newsp"
"champion-ship","championship",31759525,"CEP","newsp"
"champion-ship","Championships",31759551,"CEP","newsp"
"town-ship","townships",31761308,"CEP","newsp"
"town-ship","township",31761624,"CEP","newsp"
"champion-ship","Championship",31762581,"CEP","newsp"
"champion-ship","Championship",31763609,"CEP","newsp"
"champion-ship","championship",31763894,"CEP","newsp"
"relation-ship","relationship",31764744,"CEP","newsp"
"champion-ship","championship",31767623,"CEP","newsp"
"champion-ship","Championship",31769070,"CEP","newsp"
"friend-ship","Friendship",31771345,"CEP","newsp"
"champion-ship","Championship",31771744,"CEP","newsp"
"champion-ship","championship",31771837,"CEP","newsp"
"champion-ship","Championships",31772023,"CEP","newsp"
"town-ship","townships",31772384,"CEP","newsp"
"partner-ship","partnership",31772964,"CEP","newsp"
"champion-ship","Championship",31775500,"CEP","newsp"
"relation-ship","relationship",31775882,"CEP","newsp"
"champion-ship","championship",31777617,"CEP","newsp"
"sponsor-ship","sponsorship",31778472,"CEP","newsp"
"sponsor-ship","sponsorship",31778491,"CEP","newsp"
"sponsor-ship","sponsorship",31778741,"CEP","newsp"
"champion-ship","Championship",31778817,"CEP","newsp"
"champion-ship","Championships",31780706,"CEP","newsp"
"champion-ship","Championship",31784714,"CEP","newsp"
"champion-ship","championship",31785642,"CEP","newsp"
"champion-ship","Championship",31788261,"CEP","newsp"
"champion-ship","Championships",31788911,"CEP","newsp"
"champion-ship","championships",31789053,"CEP","newsp"
"champion-ship","Championship",31789134,"CEP","newsp"
"partner-ship","partnership",31789358,"CEP","newsp"
"champion-ship","Championships",31789718,"CEP","newsp"
"champion-ship","Championships",31789737,"CEP","newsp"
"champion-ship","championships",31790081,"CEP","newsp"
"champion-ship","Championships",31790137,"CEP","newsp"
"champion-ship","Championships",31790159,"CEP","newsp"
"champion-ship","Championships",31790261,"CEP","newsp"
"friend-ship","Friendship",31790701,"CEP","newsp"
"champion-ship","Championship",31790933,"CEP","newsp"
"champion-ship","Championship",31791579,"CEP","newsp"
"champion-ship","championship",31791761,"CEP","newsp"
"champion-ship","Championship",31793358,"CEP","newsp"
"partner-ship","partnership",31795198,"CEP","newsp"
"champion-ship","Championship",31795925,"CEP","newsp"
"champion-ship","Championship",31796429,"CEP","newsp"
"partner-ship","partnership",31798004,"CEP","newsp"
"partner-ship","partnership",31798386,"CEP","newsp"
"champion-ship","Championships",31799294,"CEP","newsp"
"champion-ship","Championships",31801285,"CEP","newsp"
"champion-ship","Championship",31801319,"CEP","newsp"
"champion-ship","Championship",31801372,"CEP","newsp"
"champion-ship","Championships",31803196,"CEP","newsp"
"champion-ship","Championship",31803747,"CEP","newsp"
"champion-ship","Championship",31803822,"CEP","newsp"
"champion-ship","Championships",31804153,"CEP","newsp"
"champion-ship","championships",31804467,"CEP","newsp"
"leader-ship","leadership",31806963,"CEP","newsp"
"partner-ship","partnership",31808775,"CEP","newsp"
"champion-ship","Championships",31809287,"CEP","newsp"
"champion-ship","Championship",31809898,"CEP","newsp"
"champion-ship","Championship",31810460,"CEP","newsp"
"champion-ship","Championships",31811097,"CEP","newsp"
"champion-ship","Championship",31811213,"CEP","newsp"
"champion-ship","Championship",31811568,"CEP","newsp"
"champion-ship","Championships",31811968,"CEP","newsp"
"champion-ship","Championship",31813642,"CEP","newsp"
"champion-ship","Championship",31815955,"CEP","newsp"
"champion-ship","Championship",31816016,"CEP","newsp"
"champion-ship","Championship",31819583,"CEP","newsp"
"leader-ship","leadership",31819922,"CEP","newsp"
"sportsman-ship","sportsmanship",31820748,"CEP","newsp"
"sportsman-ship","sportsmanship",31820850,"CEP","newsp"
"champion-ship","Championship",31821996,"CEP","newsp"
"champion-ship","Championships",31822390,"CEP","newsp"
"champion-ship","Championship",31822939,"CEP","newsp"
"partner-ship","partnership",31825086,"CEP","newsp"
"champion-ship","championships",31825101,"CEP","newsp"
"relation-ship","relationship",31825186,"CEP","newsp"
"champion-ship","Championship",31827036,"CEP","newsp"
"sponsor-ship","sponsorship",31829322,"CEP","newsp"
"owner-ship","ownership",31830566,"CEP","newsp"
"champion-ship","championship",31831086,"CEP","newsp"
"champion-ship","Championship",31833434,"CEP","newsp"
"partner-ship","partnership",31835264,"CEP","newsp"
"champion-ship","Championship",31835362,"CEP","newsp"
"champion-ship","championship",31836643,"CEP","newsp"
"champion-ship","Championship",31837292,"CEP","newsp"
"champion-ship","Championship",31837384,"CEP","newsp"
"champion-ship","Championship",31839437,"CEP","newsp"
"champion-ship","Championship",31840559,"CEP","newsp"
"champion-ship","Championship",31843861,"CEP","newsp"
"champion-ship","Championship",31845164,"CEP","newsp"
"champion-ship","Championship",31845207,"CEP","newsp"
"champion-ship","Championship",31845338,"CEP","newsp"
"champion-ship","Championship",31845388,"CEP","newsp"
"champion-ship","Championship",31845503,"CEP","newsp"
"champion-ship","Championship",31846950,"CEP","newsp"
"champion-ship","Championship",31847240,"CEP","newsp"
"member-ship","membership",31847395,"CEP","newsp"
"champion-ship","Championships",31850328,"CEP","newsp"
"champion-ship","Championship",31850564,"CEP","newsp"
"champion-ship","Championship",31850624,"CEP","newsp"
"apprentice-ship","apprenticeship",31851867,"CEP","newsp"
"champion-ship","championships",31854303,"CEP","newsp"
"sponsor-ship","sponsorship",31855266,"CEP","newsp"
"champion-ship","Championship",31856594,"CEP","newsp"
"sponsor-ship","sponsorships",31858878,"CEP","newsp"
"champion-ship","Championship",31859370,"CEP","newsp"
"champion-ship","Championships",31859414,"CEP","newsp"
"relation-ship","relationship",31860215,"CEP","newsp"
"champion-ship","Championship",31860974,"CEP","newsp"
"relation-ship","relationship",31861225,"CEP","newsp"
"champion-ship","Championship",31861480,"CEP","newsp"
"champion-ship","Championship",31862143,"CEP","newsp"
"friend-ship","friendship",31863157,"CEP","newsp"
"champion-ship","championship",31865027,"CEP","newsp"
"partner-ship","partnership",31866111,"CEP","newsp"
"partner-ship","partnership",31866373,"CEP","newsp"
"champion-ship","Championship",31867252,"CEP","newsp"
"champion-ship","Championship",31867528,"CEP","newsp"
"champion-ship","Championships",31867562,"CEP","newsp"
"champion-ship","Championship",31868258,"CEP","newsp"
"relation-ship","relationship",31871408,"CEP","newsp"
"relation-ship","relationship",31871503,"CEP","newsp"
"champion-ship","Championship",31871531,"CEP","newsp"
"relation-ship","relationship",31871711,"CEP","newsp"
"champion-ship","Championship",31872748,"CEP","newsp"
"champion-ship","championship",31875267,"CEP","newsp"
"champion-ship","championship",31875311,"CEP","newsp"
"champion-ship","championship",31875507,"CEP","newsp"
"champion-ship","championship",31876452,"CEP","newsp"
"champion-ship","championship",31876529,"CEP","newsp"
"champion-ship","Championship",31876651,"CEP","newsp"
"champion-ship","Championship",31876802,"CEP","newsp"
"champion-ship","Championship",31876859,"CEP","newsp"
"champion-ship","Championship",31877907,"CEP","newsp"
"champion-ship","Championship",31881114,"CEP","newsp"
"member-ship","membership",31882859,"CEP","newsp"
"champion-ship","Championship",31882902,"CEP","newsp"
"sponsor-ship","sponsorship",32256124,"CF6","newsp"
"partner-ship","partnership",32257583,"CF6","newsp"
"partner-ship","partnership",32257665,"CF6","newsp"
"partner-ship","partnership",32257773,"CF6","newsp"
"town-ship","townships",32258312,"CF6","newsp"
"craft(s)man-ship","craftsmanship",32259223,"CF6","newsp"
"dealer-ship","dealership",32267348,"CF8","newsp"
"dealer-ship","dealership",32267360,"CF8","newsp"
"dealer-ship","dealerships",32267374,"CF8","newsp"
"relation-ship","relationship",32268535,"CF8","newsp"
"relation-ship","relationships",32268582,"CF8","newsp"
"champion-ship","championship",32275299,"CF9","newsp"
"partner-ship","partnership",32275310,"CF9","newsp"
"member-ship","membership",32275392,"CF9","newsp"
"champion-ship","championships",32275406,"CF9","newsp"
"champion-ship","championship",32275416,"CF9","newsp"
"champion-ship","Championship",32275488,"CF9","newsp"
"champion-ship","championship",32275506,"CF9","newsp"
"champion-ship","Championships",32276573,"CF9","newsp"
"sponsor-ship","sponsorship",32277010,"CF9","newsp"
"champion-ship","Championships",32280707,"CF9","newsp"
"champion-ship","Championship",32281887,"CF9","newsp"
"champion-ship","Championships",32285776,"CF9","newsp"
"member-ship","membership",32286278,"CF9","newsp"
"champion-ship","championship",32286698,"CF9","newsp"
"sponsor-ship","sponsorship",32287038,"CF9","newsp"
"champion-ship","championship",32287165,"CF9","newsp"
"champion-ship","championship",32288238,"CF9","newsp"
"champion-ship","Championships",32288650,"CF9","newsp"
"champion-ship","Championships",32288708,"CF9","newsp"
"sponsor-ship","sponsorship",32288721,"CF9","newsp"
"champion-ship","Championships",32288839,"CF9","newsp"
"champion-ship","Championship",32289070,"CF9","newsp"
"champion-ship","Championship",32291758,"CF9","newsp"
"sponsor-ship","sponsorship",32291769,"CF9","newsp"
"champion-ship","championship",32291799,"CF9","newsp"
"champion-ship","championship",32292141,"CF9","newsp"
"champion-ship","Championships",32292576,"CF9","newsp"
"champion-ship","Championship",32293648,"CF9","newsp"
"partner-ship","partnership",32293825,"CF9","newsp"
"champion-ship","Championship",32295362,"CF9","newsp"
"champion-ship","Championships",32296270,"CF9","newsp"
