"Word","Little","Small","c","d","GStat","Association"
"uncivilised",1,0,5074,1087,0.388184514021214,"little"
"unclean",1,0,5074,1087,0.388184514021214,"little"
"uncomfortable",1,0,5074,1087,0.388184514021214,"little"
"uncompromising",1,0,5074,1087,0.388184514021214,"little"
"unconscious",1,0,5074,1087,0.388184514021214,"little"
"uncouth",1,0,5074,1087,0.388184514021214,"little"
"undemonstrative",1,0,5074,1087,0.388184514021214,"little"
"undignified",1,0,5074,1087,0.388184514021214,"little"
"uneven",1,0,5074,1087,0.388184514021214,"little"
"unfamiliar",1,0,5074,1087,0.388184514021214,"little"
"unfeeling",1,0,5074,1087,0.388184514021214,"little"
"unforgiving",1,0,5074,1087,0.388184514021214,"little"
"unfortunate",1,0,5074,1087,0.388184514021214,"little"
"unglamorous",1,0,5074,1087,0.388184514021214,"little"
"unlikely",1,0,5074,1087,0.388184514021214,"little"
"unnecessary",1,0,5074,1087,0.388184514021214,"little"
"unquestionable",1,0,5074,1087,0.388184514021214,"little"
"unresolved",1,0,5074,1087,0.388184514021214,"little"
"unsentimental",1,0,5074,1087,0.388184514021214,"little"
"unspoiled",1,0,5074,1087,0.388184514021214,"little"
"unspoilt",1,0,5074,1087,0.388184514021214,"little"
"unsuspecting",1,0,5074,1087,0.388184514021214,"little"
"untidy",1,0,5074,1087,0.388184514021214,"little"
"unwary",1,0,5074,1087,0.388184514021214,"little"
"unwashed",1,0,5074,1087,0.388184514021214,"little"
"unwelcome",1,0,5074,1087,0.388184514021214,"little"
"unwholesome",1,0,5074,1087,0.388184514021214,"little"
"unwilling",1,0,5074,1087,0.388184514021214,"little"
"uppity",1,0,5074,1087,0.388184514021214,"little"
"upset",1,0,5074,1087,0.388184514021214,"little"
"upsetting",1,0,5074,1087,0.388184514021214,"little"
"valuable",1,0,5074,1087,0.388184514021214,"little"
"vary",1,0,5074,1087,0.388184514021214,"little"
"vast",1,0,5074,1087,0.388184514021214,"little"
"vicious-looking",1,0,5074,1087,0.388184514021214,"little"
"vigorous",1,0,5074,1087,0.388184514021214,"little"
"vitriolic",1,0,5074,1087,0.388184514021214,"little"
"vivid",1,0,5074,1087,0.388184514021214,"little"
"wandering-eyed",1,0,5074,1087,0.388184514021214,"little"
"warped",1,0,5074,1087,0.388184514021214,"little"
"wary",1,0,5074,1087,0.388184514021214,"little"
"watch",1,0,5074,1087,0.388184514021214,"little"
"wealthy",1,0,5074,1087,0.388184514021214,"little"
"weatherworn",1,0,5074,1087,0.388184514021214,"little"
"weedy-looking",1,0,5074,1087,0.388184514021214,"little"
"weensy",1,0,5074,1087,0.388184514021214,"little"
"weeny",1,0,5074,1087,0.388184514021214,"little"
"weird",1,0,5074,1087,0.388184514021214,"little"
"welcoming",1,0,5074,1087,0.388184514021214,"little"
"well-armed",1,0,5074,1087,0.388184514021214,"little"
"well-brought-up",1,0,5074,1087,0.388184514021214,"little"
"well-groomed",1,0,5074,1087,0.388184514021214,"little"
"well-illustrated",1,0,5074,1087,0.388184514021214,"little"
"well-intentioned",1,0,5074,1087,0.388184514021214,"little"
"well-kept",1,0,5074,1087,0.388184514021214,"little"
"well-marked",1,0,5074,1087,0.388184514021214,"little"
"well-preserved",1,0,5074,1087,0.388184514021214,"little"
"well-trodden",1,0,5074,1087,0.388184514021214,"little"
"wet",1,0,5074,1087,0.388184514021214,"little"
"whimper",1,0,5074,1087,0.388184514021214,"little"
"whippy",1,0,5074,1087,0.388184514021214,"little"
"white-haired",1,0,5074,1087,0.388184514021214,"little"
"wifely",1,0,5074,1087,0.388184514021214,"little"
"wild-eyed",1,0,5074,1087,0.388184514021214,"little"
"willing",1,0,5074,1087,0.388184514021214,"little"
"winding",1,0,5074,1087,0.388184514021214,"little"
"witchy",1,0,5074,1087,0.388184514021214,"little"
"withvery",1,0,5074,1087,0.388184514021214,"little"
"wizard",1,0,5074,1087,0.388184514021214,"little"
"worldly",1,0,5074,1087,0.388184514021214,"little"
"worrying",1,0,5074,1087,0.388184514021214,"little"
"wounded",1,0,5074,1087,0.388184514021214,"little"
"wriggling",1,0,5074,1087,0.388184514021214,"little"
"wrinkled",1,0,5074,1087,0.388184514021214,"little"
"yappy",1,0,5074,1087,0.388184514021214,"little"
"young",1,0,5074,1087,0.388184514021214,"little"
"nervous",8,1,5067,1086,0.296566090143006,"little"
"polite",8,1,5067,1086,0.296566090143006,"little"
"sturdy",8,1,5067,1086,0.296566090143006,"little"
"wretched",8,1,5067,1086,0.296566090143006,"little"
"busy",19,3,5056,1084,0.260080671627812,"little"
"bad",13,2,5062,1085,0.206099199129256,"little"
"flat",7,1,5068,1086,0.158874381597317,"little"
"private",7,1,5068,1086,0.158874381597317,"little"
"small",15,3,5060,1084,0.0119559026154358,"little"
